time_s,accel_corrected_m_s2,vel_m_s,disp_m
19.5200,-0.035583,0.024239,-0.002033
19.5300,-0.023147,0.023945,-0.001792
19.5400,-0.015036,0.023754,-0.001554
19.5500,0.055377,0.023956,-0.001315
19.5600,-0.009985,0.024183,-0.001075
19.5700,0.031979,0.024293,-0.000832
19.5800,0.026894,0.024587,-0.000588
19.5900,-0.031789,0.024562,-0.000342
19.6000,-0.065836,0.024074,-0.000099
19.6100,-0.102294,0.023234,0.000138
19.6200,-0.112723,0.022159,0.000365
19.6300,-0.004235,0.021574,0.000583
19.6400,0.010123,0.021603,0.000799
19.6500,0.082868,0.022068,0.001018
19.6600,0.018519,0.022575,0.001241
19.6700,0.000025,0.022668,0.001467
19.6800,0.039050,0.022863,0.001695
19.6900,0.060809,0.023363,0.001926
19.7000,0.069545,0.024014,0.002163
19.7100,0.086623,0.024795,0.002407
19.7200,-0.089966,0.024778,0.002655
19.7300,-0.132485,0.023666,0.002897
19.7400,-0.181767,0.022095,0.003126
19.7500,-0.229218,0.020040,0.003336
19.7600,-0.286078,0.017464,0.003524
19.7700,-0.285262,0.014607,0.003684
19.7800,-0.222490,0.012068,0.003818
19.7900,-0.035297,0.010779,0.003932
19.8000,0.040013,0.010803,0.004040
19.8100,0.065068,0.011328,0.004150
19.8200,0.093871,0.012123,0.004268
19.8300,0.082638,0.013005,0.004393
19.8400,-0.001618,0.013410,0.004525
19.8500,-0.078172,0.013011,0.004657
19.8600,-0.123679,0.012002,0.004783
19.8700,-0.159991,0.010584,0.004895
19.8800,-0.139836,0.009085,0.004994
19.8900,-0.160905,0.007581,0.005077
19.9000,-0.171305,0.005920,0.005145
19.9100,-0.100262,0.004562,0.005197
19.9200,-0.082812,0.003647,0.005238
19.9300,-0.049342,0.002986,0.005271
19.9400,-0.030616,0.002586,0.005299
19.9500,-0.078485,0.002041,0.005322
19.9600,-0.061317,0.001342,0.005339
19.9700,-0.022290,0.000924,0.005350
19.9800,-0.064398,0.000490,0.005358
19.9900,0.009985,0.000218,0.005361
