time_s,accel_corrected_m_s2,vel_m_s,disp_m
19.4300,-0.164947,-0.045891,0.013910
19.4400,0.097679,-0.046227,0.013449
19.4500,0.180460,-0.044837,0.012994
19.4600,0.309335,-0.042388,0.012558
19.4700,0.346211,-0.039110,0.012150
19.4800,0.170778,-0.036525,0.011772
19.4900,0.053035,-0.035406,0.011412
19.5000,0.149994,-0.034391,0.011063
19.5100,0.075831,-0.033262,0.010725
19.5200,0.138312,-0.032191,0.010398
19.5300,0.216583,-0.030417,0.010085
19.5400,0.315622,-0.027756,0.009794
19.5500,0.315435,-0.024600,0.009532
19.5600,0.275263,-0.021647,0.009301
19.5700,0.197422,-0.019283,0.009096
19.5800,-0.014298,-0.018368,0.008908
19.5900,-0.086191,-0.018870,0.008722
19.6000,-0.097036,-0.019786,0.008529
19.6100,-0.128743,-0.020915,0.008325
19.6200,-0.198466,-0.022551,0.008108
19.6300,-0.140109,-0.024244,0.007874
19.6400,-0.123567,-0.025563,0.007625
19.6500,-0.203289,-0.027197,0.007361
19.6600,-0.176927,-0.029098,0.007079
19.6700,-0.142358,-0.030694,0.006780
19.6800,-0.128149,-0.032047,0.006467
19.6900,-0.218159,-0.033778,0.006138
19.7000,-0.190280,-0.035821,0.005790
19.7100,-0.093655,-0.037240,0.005424
19.7200,-0.063750,-0.038027,0.005048
19.7300,0.071603,-0.037988,0.004668
19.7400,0.200525,-0.036627,0.004295
19.7500,0.128282,-0.034983,0.003937
19.7600,0.208662,-0.033299,0.003595
19.7700,0.157049,-0.031470,0.003272
19.7800,0.169587,-0.029837,0.002965
19.7900,0.279184,-0.027593,0.002678
19.8000,0.391892,-0.024238,0.002419
19.8100,0.260506,-0.020976,0.002193
19.8200,0.229891,-0.018524,0.001995
19.8300,0.240856,-0.016170,0.001822
19.8400,0.180671,-0.014062,0.001670
19.8500,0.200333,-0.012157,0.001539
19.8600,0.173154,-0.010290,0.001427
19.8700,0.132552,-0.008761,0.001332
19.8800,0.029823,-0.007949,0.001248
19.8900,0.017481,-0.007713,0.001170
19.9000,0.110897,-0.007071,0.001096
19.9100,0.171003,-0.005662,0.001032
19.9200,0.029674,-0.004658,0.000981
19.9300,-0.000610,-0.004513,0.000935
19.9400,0.099388,-0.004019,0.000892
19.9500,0.144813,-0.002798,0.000858
19.9600,0.163637,-0.001256,0.000838
19.9700,0.066782,-0.000104,0.000831
19.9800,-0.039194,0.000034,0.000831
19.9900,0.020317,-0.000060,0.000831
